date,y,clim,p_vix,p_vix_driftless,p_vix_bgk,p_m1,p_m2,p_m3,p_m3_pk,p_m3_har96,p_v0ref,har_fc_20,refit_year,block24,block18
2003-08-13,0,0.2119895743,0.3405999113,0.3320355162,0.2791546152,0.1809405453,0.1811674037,0.1678161027,0.169248711,0.2267567692,,0.1504619414,2003,1,1
2003-08-14,0,0.2119895743,0.3326068935,0.3242422062,0.2721382552,0.1755703045,0.1777546413,0.163838935,0.1643913369,0.2238907506,,0.1524026668,2003,1,1
2003-08-15,0,0.2119895743,0.3272034535,0.3189738209,0.2674038068,0.1719758891,0.165827434,0.1552826606,0.155820738,0.226383376,,0.1388957104,2003,1,1
2003-08-18,0,0.2119895743,0.3247523453,0.3165839888,0.2652585107,0.1703548635,0.1664027392,0.152628006,0.1532131082,0.2192523107,,0.1387141533,2003,1,1
2003-08-19,0,0.2119895743,0.3159390651,0.3079910982,0.2575569994,0.1645745944,0.1630895262,0.1484079474,0.1483352228,0.2154187727,,0.1404029474,2003,1,1
2003-08-20,0,0.2119895743,0.3148265984,0.3069064574,0.2565862301,0.1638503086,0.1631875876,0.1497291962,0.146468157,0.2181819892,,0.1405043604,2003,1,1
2003-08-21,0,0.2119895743,0.3153831169,0.3074490556,0.2570718252,0.1642124885,0.166366794,0.1507849153,0.148321927,0.2148055592,,0.1444819077,2003,1,1
2003-08-22,0,0.2119895743,0.3347515131,0.3263332334,0.2740193148,0.1770049394,0.1834653648,0.1668859445,0.1682639773,0.2206082399,,0.1583451866,2003,1,1
2003-08-25,0,0.2119895743,0.3602498855,0.3511949101,0.2964683495,0.1944184049,0.1978932428,0.1787194087,0.1788288871,0.2220488164,,0.1590001377,2003,1,1
2003-08-26,0,0.2119895743,0.3592369097,0.3502072105,0.2955735817,0.1937138608,0.1985950988,0.1785072111,0.17835733,0.2204656867,,0.1621199386,2003,1,1
2003-08-27,0,0.2119895743,0.3500143598,0.3412148551,0.2874383442,0.1873484318,0.183947251,0.1688785824,0.1685823884,0.224599133,,0.1489754554,2003,1,1
2003-08-28,0,0.2119895743,0.3328755215,0.3245041211,0.2723738096,0.1757497518,0.1803025342,0.1623096154,0.1625814846,0.2162679808,,0.157151927,2003,1,1
2003-08-29,0,0.2119895743,0.3368865603,0.3284149336,0.2758930812,0.1784377229,0.1733070082,0.156949836,0.15903341,0.2169842455,,0.1414303363,2003,1,1
2003-09-02,0,0.2119895743,0.3471581771,0.3384299874,0.2849229732,0.1853948557,0.1879941383,0.1624230452,0.164383071,0.204549014,,0.1516507953,2003,1,1
2003-09-03,0,0.2119895743,0.3579674451,0.3489694243,0.2944525954,0.1928324364,0.1862835364,0.1615316318,0.1617970177,0.2058585756,,0.1386602442,2003,1,1
2003-09-04,0,0.2119895743,0.3390120434,0.3304873147,0.2777595438,0.1798686177,0.1734914656,0.1518602642,0.1518626393,0.2057687645,,0.1342269958,2003,1,1
2003-09-05,0,0.2119895743,0.3244792508,0.316317722,0.2650195797,0.1701746183,0.1703186627,0.1500968439,0.1492842345,0.2067530455,,0.1394725602,2003,1,1
2003-09-08,0,0.2119895743,0.3269317074,0.3187088679,0.2671658928,0.1717958811,0.1659496898,0.1456961403,0.1464284933,0.2047222879,,0.1309406141,2003,1,1
2003-09-09,0,0.2119895743,0.3427086809,0.3340916122,0.2810082749,0.1823680482,0.1729618992,0.1542455965,0.1526223118,0.2119569239,,0.1254318748,2003,1,1
2003-09-10,0,0.2119895743,0.3722232223,0.3628696009,0.3070626061,0.2028280299,0.1968945313,0.1758233823,0.174294759,0.2183588139,,0.1355832316,2003,1,1
2003-09-11,0,0.2119895743,0.3531098081,0.3442330273,0.2901666123,0.1894751126,0.1815347301,0.1635166808,0.1622817785,0.217557355,,0.130716801,2003,1,1
2003-09-12,0,0.2119895743,0.338216134,0.3297112892,0.2770605002,0.1793322737,0.1771395417,0.1584834546,0.1578197445,0.213736593,,0.1360288527,2003,1,1
2003-09-15,0,0.2119895743,0.3538803634,0.3449843483,0.2908461166,0.1900060458,0.1757699694,0.161467912,0.1613309624,0.2231575744,,0.1228738253,2003,1,1
2003-09-16,0,0.2119895743,0.3206402261,0.3125746872,0.2616627435,0.1676485183,0.1622448813,0.1446474852,0.1481831441,0.2086469965,,0.1280715423,2003,1,1
2003-09-17,0,0.2119895743,0.3239326124,0.3157847504,0.2645413794,0.1698140501,0.1607348868,0.1451651944,0.1452667423,0.2126888294,,0.1218654173,2003,1,1
2003-09-18,0,0.2119895743,0.307819731,0.3000748861,0.2504789244,0.1593155994,0.1566310196,0.137343194,0.1405434349,0.2015537637,,0.1285697069,2003,1,1
2003-09-19,0,0.2119895743,0.3069726757,0.2992490263,0.2497414485,0.1587705651,0.1552260237,0.1382298683,0.1402794418,0.206118203,,0.1262456366,2003,1,1
2003-09-22,0,0.2119895743,0.3632746533,0.3541442117,0.2991415743,0.1965285877,0.1930459194,0.1713354593,0.1683136169,0.2151551563,,0.1375002129,2003,1,1
2003-09-23,0,0.2119895743,0.3587295289,0.3497124906,0.2951254994,0.1933613705,0.1838734396,0.1644168292,0.1642879427,0.215752181,,0.1292429413,2003,1,1
2003-09-24,0,0.2119895743,0.4009471698,0.3908780429,0.3326126676,0.2236358804,0.2140142033,0.1948156407,0.2008476574,0.2296345201,,0.1353403646,2003,1,1
2003-09-25,0,0.2119895743,0.4240354299,0.4133922459,0.3532850025,0.2410373982,0.2309396907,0.2118761744,0.2147066554,0.2366321512,,0.1389958177,2003,1,1
2003-09-26,0,0.2119895743,0.4233893372,0.4127622035,0.3527048964,0.2405419579,0.2199963097,0.2069299948,0.2087372424,0.2442389507,,0.1262033103,2003,1,1
2003-09-29,0,0.2119895743,0.4111136457,0.4007916196,0.341700625,0.2312220901,0.2187431935,0.2005131736,0.2025966565,0.2335408205,,0.1319575729,2003,1,1
2003-09-30,0,0.2119895743,0.4337983054,0.4229126957,0.3620620586,0.2485846242,0.2390727919,0.2202285824,0.2215511187,0.2400648592,,0.1411802852,2003,1,1
2003-10-01,0,0.2119895743,0.3974972901,0.3875140243,0.3295340633,0.2210883522,0.2128638884,0.1909623687,0.1966864841,0.223929322,,0.1380991429,2003,1,1
2003-10-02,0,0.2119895743,0.3912093183,0.3813826022,0.3239297339,0.2164794903,0.2024050438,0.182926434,0.1848368491,0.2244199421,,0.1280091327,2003,1,1
2003-10-03,0,0.2119895743,0.3594903674,0.3504543436,0.2957974398,0.1938900448,0.1988009367,0.1729267683,0.1687820522,0.2091683364,,0.152515612,2003,1,1
2003-10-06,0,0.2119895743,0.3597436783,0.3507013338,0.2960211834,0.194066194,0.1850929374,0.1640721291,0.1641052831,0.2130663416,,0.1346957918,2003,1,1
2003-10-07,0,0.2119895743,0.3572039625,0.3482249949,0.2937785929,0.1923031381,0.1910879266,0.1660076792,0.1660991942,0.2073100462,,0.1428690479,2003,1,1
2003-10-08,0,0.2119895743,0.351306734,0.3424749643,0.2885771422,0.1882351393,0.1824866079,0.1615788308,0.1602726489,0.2118394069,,0.1360297723,2003,1,1
2003-10-09,0,0.2119895743,0.3419190103,0.3333216656,0.2803140107,0.1818329655,0.1867686522,0.1619644733,0.158596517,0.2053457635,,0.152542631,2003,1,1
2003-10-10,0,0.2119895743,0.3320692959,0.3237180437,0.2716668993,0.1752113969,0.1661307788,0.1485575019,0.1479968578,0.2109604824,,0.1280623994,2003,1,1
2003-10-13,0,0.2119895743,0.3072551292,0.2995244119,0.2499873423,0.1589522332,0.1548094848,0.1381478672,0.1372240347,0.2067065451,,0.1307968207,2003,1,1
2003-10-14,0,0.2119895743,0.3021472846,0.294544395,0.2455437395,0.1556786015,0.1536249815,0.1360865605,0.1357912732,0.2038696089,,0.1310190687,2003,1,1
2003-10-15,0,0.2119895743,0.311194691,0.3033654047,0.2534190679,0.1614939645,0.1622202127,0.1432795256,0.1423712686,0.2052217011,,0.1377169979,2003,1,1
2003-10-16,0,0.2119895743,0.2969914275,0.2895175982,0.241065067,0.152399007,0.1492939765,0.1332945377,0.1337759189,0.2051386467,,0.1271598962,2003,1,1
2003-10-17,0,0.2119895743,0.3092285882,0.301448492,0.2517059234,0.160223629,0.1601761906,0.1447649539,0.1471702222,0.2121804435,,0.135439863,2003,1,1
2003-10-20,0,0.2119895743,0.2926584624,0.2852931189,0.2373064525,0.1496619517,0.1490137993,0.1342351342,0.1352702979,0.2077345098,,0.1332020215,2003,1,1
2003-10-21,0,0.2119895743,0.2782762981,0.271271196,0.224865523,0.1407002936,0.141223771,0.1286728052,0.128746674,0.2087731958,,0.1331017224,2003,1,1
2003-10-22,0,0.2119895743,0.3106336647,0.3028184143,0.2529301247,0.1611310998,0.1635554542,0.1501558013,0.1474930543,0.2182905418,,0.1402209996,2003,1,1
2003-10-23,0,0.2119895743,0.3109142384,0.3030919685,0.2531746393,0.1613125338,0.1640179561,0.1514114471,0.1493856901,0.2202896605,,0.1428072562,2003,1,1
2003-10-24,0,0.2119895743,0.3117550365,0.3039117317,0.2539074963,0.1618566883,0.1654271441,0.152031746,0.1504891422,0.219136909,,0.1450968597,2003,1,1
2003-10-27,0,0.2119895743,0.3211904045,0.313111108,0.2621435963,0.1680096587,0.1655254255,0.1537225211,0.1515749801,0.2231660399,,0.1371934939,2003,1,1
2003-10-28,0,0.2119895743,0.286244009,0.2790393051,0.2317511362,0.1456417866,0.1478048167,0.1347706797,0.1350111676,0.2110746599,,0.1398968334,2003,1,1
2003-10-29,0,0.2119895743,0.2747018307,0.2677862962,0.2217819367,0.1385020235,0.1455338423,0.1318614159,0.1314988831,0.207936255,,0.1468902437,2003,1,1
2003-10-30,0,0.2119895743,0.2717076262,0.2648671297,0.2192015389,0.1366693914,0.1426830192,0.129627476,0.1280673377,0.2079349095,,0.1445971027,2003,1,1
2003-10-31,0,0.2119895743,0.2647683575,0.2581018028,0.2132305346,0.1324526777,0.128059678,0.1208768933,0.1197512499,0.2158112814,,0.1249478268,2003,1,1
2003-11-03,0,0.2119895743,0.2782762981,0.271271196,0.224865523,0.1407002936,0.1424122324,0.1295346137,0.1273201563,0.2085381405,,0.1361116624,2003,1,1
2003-11-04,0,0.2119895743,0.2782762981,0.271271196,0.224865523,0.1407002936,0.1364577409,0.1270879753,0.1258955004,0.2145616421,,0.124153854,2003,1,1
2003-11-05,0,0.2119895743,0.287415523,0.2801814769,0.2327649449,0.1463732052,0.1452787566,0.1335786017,0.1319365104,0.2131991012,,0.1278694916,2003,1,1
2003-11-06,0,0.2119895743,0.2838941115,0.2767482685,0.2297186511,0.1441784273,0.1434953512,0.1309235312,0.1309106288,0.2100639139,,0.1265124764,2003,1,1
2003-11-07,0,0.2119895743,0.2894600144,0.282174765,0.2345350668,0.1476526583,0.1426166733,0.1337076992,0.1356081197,0.2190001027,,0.1219217347,2003,1,1
2003-11-10,0,0.2119895743,0.3092285882,0.301448492,0.2517059234,0.160223629,0.1505935819,0.1427282553,0.143765317,0.225790414,,0.115812495,2003,1,1
2003-11-11,0,0.2119895743,0.3069726757,0.2992490263,0.2497414485,0.1587705651,0.146746063,0.1406222817,0.140127364,0.228409456,,0.1123235313,2003,1,1
2003-11-12,0,0.2119895743,0.2841883528,0.2770351391,0.2299730688,0.1443613863,0.1392016566,0.130163733,0.1333612201,0.2169263123,,0.1168198078,2003,1,1
2003-11-13,0,0.2119895743,0.2758955571,0.2689501092,0.2228113523,0.1392348842,0.1330508965,0.1257235177,0.1258201864,0.2182076811,,0.1123424607,2003,1,1
2003-11-14,0,0.2119895743,0.2897515372,0.2824589871,0.2347875556,0.1478354064,0.1478093573,0.1390669183,0.1407303006,0.2216440333,,0.1257178045,2003,1,1
2003-11-17,0,0.2119895743,0.3360870656,0.3276354146,0.2751912976,0.1779006663,0.1746097898,0.1635577368,0.1619342099,0.2290214876,,0.1302429458,2003,1,1
2003-11-18,0,0.2119895743,0.3494964355,0.3407098618,0.2869820771,0.1869935613,0.1834606291,0.1748187623,0.1774770572,0.2379720823,,0.1339564842,2003,1,1
2003-11-19,0,0.2119895743,0.3413917916,0.332807616,0.2798505725,0.1814760716,0.1749631758,0.1661004347,0.167130988,0.2341654666,,0.129501885,2003,1,1
2003-11-20,0,0.2119895743,0.3589833054,0.3499599344,0.295349609,0.1935376419,0.1953383452,0.1844374245,0.1827226356,0.2377272228,,0.1463010022,2003,1,1
2003-11-21,0,0.2119895743,0.3461151031,0.3374129605,0.2840048461,0.1846834895,0.1792271151,0.1718968751,0.1685763472,0.239193004,,0.133851383,2003,1,1
2003-11-24,0,0.2119895743,0.3041394033,0.2964866558,0.2472760135,0.1569524334,0.1556092693,0.1477532023,0.1479660866,0.2275717696,,0.1321189836,2003,1,1
2003-11-25,0,0.2119895743,0.2830104963,0.2758867878,0.2289547632,0.1436294679,0.1426376973,0.1363357647,0.1355264639,0.2252339078,,0.1281323734,2003,1,1
2003-11-26,0,0.2119895743,0.2686995028,0.2619344027,0.2166115599,0.1348362564,0.1377407757,0.1307531794,0.1289559026,0.220793403,,0.1332206691,2003,1,1
2003-11-28,0,0.2119895743,0.271407438,0.2645744651,0.2189429696,0.1364860981,0.1273568271,0.1251091287,0.1238111321,0.2292110216,,0.1116304736,2003,1,1
2003-12-01,0,0.2119895743,0.2847764036,0.27760846,0.2304815988,0.1447272714,0.1389104152,0.131196226,0.1309010173,0.2201895036,,0.1159100464,2003,1,1
2003-12-02,0,0.2119895743,0.269904414,0.2631091126,0.2176486909,0.1355695612,0.129776104,0.1247840811,0.1233398779,0.2226971254,,0.1120040701,2003,1,1
2003-12-03,0,0.2119895743,0.2806479625,0.2735834398,0.2269133501,0.1421651784,0.1382604476,0.1320538853,0.1311393695,0.2235736677,,0.1164720063,2003,1,1
2003-12-04,0,0.2119895743,0.2708066146,0.2639887004,0.2184255181,0.1361194786,0.1279151404,0.1237426947,0.1239384139,0.2241699965,,0.1067792942,2003,1,1
2003-12-05,0,0.2119895743,0.2941064199,0.2867048211,0.2385619423,0.1505746685,0.1489139273,0.1417305951,0.1402690723,0.2260892264,,0.1224077014,2003,1,1
2003-12-08,0,0.2119895743,0.2779792601,0.2709816006,0.2246091484,0.1405171813,0.1328319314,0.1283379498,0.1301914995,0.2256713534,,0.1117357444,2003,1,1
2003-12-09,0,0.2119895743,0.3095098509,0.3017227175,0.2519509397,0.1604051327,0.1548014607,0.148482583,0.1505778529,0.2311453422,,0.1190890081,2003,1,1
2003-12-10,0,0.2119895743,0.316216801,0.3082618874,0.2577994073,0.1647556035,0.1582920061,0.1519268739,0.1519643508,0.2326377924,,0.1192690212,2003,1,1
2003-12-11,0,0.2119895743,0.2835997266,0.2764612578,0.2294641318,0.1439954575,0.1401136285,0.1334692388,0.137000303,0.2233642696,,0.1192670252,2003,1,1
2003-12-12,0,0.2119895743,0.2741041095,0.2672035538,0.2212666313,0.1381355444,0.1326708673,0.1275419299,0.1286205142,0.2237455037,,0.1140976865,2003,1,1
2003-12-15,0,0.2119895743,0.2981412748,0.2906386601,0.2420633041,0.153128267,0.1567594902,0.1469837535,0.1474657955,0.2232495968,,0.1352403635,2003,1,1
2003-12-16,0,0.2119895743,0.2595930242,0.2530562282,0.2087858263,0.1293353661,0.1287712696,0.12385296,0.1245743226,0.2219731693,,0.1248581264,2003,1,1
2003-12-17,0,0.2119895743,0.2488177848,0.2425512375,0.1995554256,0.1229194901,0.1189987769,0.1160217603,0.1168741099,0.2226842544,,0.1164792147,2003,1,1
2003-12-18,0,0.2119895743,0.2665856068,0.2598734956,0.2147929613,0.1335528432,0.1308857864,0.1228803304,0.1257336239,0.2150039046,,0.1194697212,2003,1,1
2003-12-19,0,0.2119895743,0.2744030403,0.2674949934,0.2215243326,0.1383187871,0.1329015898,0.1262172701,0.1267750462,0.2197612574,,0.1156001737,2003,1,1
2003-12-22,0,0.2119895743,0.2897515372,0.2824589871,0.2347875556,0.1478354064,0.1327645535,0.1266542057,0.1312319467,0.2219213917,,0.09941768896,2003,1,1
2003-12-23,0,0.2119895743,0.27649162,0.2695312359,0.2233255114,0.1396013001,0.1267447802,0.1215047461,0.1223450029,0.2210369049,,0.096497689,2003,1,1
2003-12-24,0,0.2119895743,0.281535015,0.2744482693,0.2276796608,0.1427143787,0.1280280348,0.1235577536,0.1234289744,0.2239155615,,0.0943476864,2003,1,1
2003-12-26,0,0.2119895743,0.3044233987,0.2967635439,0.2475230472,0.157134334,0.1364834184,0.1318063661,0.1313692946,0.2278851602,,0.08884238691,2003,1,1
2003-12-29,0,0.2119895743,0.2941064199,0.2867048211,0.2385619423,0.1505746685,0.1438797038,0.1313271602,0.1328963202,0.2107426818,,0.1065187558,2003,1,1
2003-12-30,0,0.2119895743,0.3109142384,0.3030919685,0.2531746393,0.1613125338,0.1409724617,0.1322438298,0.1317050183,0.2196810343,,0.0930140597,2003,1,1
2003-12-31,0,0.2119895743,0.3282889125,0.3200321467,0.2683543071,0.1726956347,0.1549162906,0.1427505071,0.1424717397,0.21816993,,0.098506663,2003,1,1
2004-01-02,0,0.2000783085,0.3258431977,0.3176475697,0.2662130819,0.1573468058,0.1503957723,0.1335203376,0.1336715168,0.182689317,,0.11544733,2004,1,1
2004-01-05,0,0.2000783085,0.3055578678,0.2978696224,0.2485100693,0.1449690736,0.13463352,0.118997013,0.1197074074,0.174627842,,0.1116605388,2004,1,1
2004-01-06,0,0.2000783085,0.2835997266,0.2764612578,0.2294641318,0.1320173204,0.1205398626,0.1086818906,0.1085789236,0.1732828446,,0.1056835912,2004,1,1
2004-01-07,0,0.2000783085,0.246332824,0.240128617,0.1974313273,0.1110445431,0.1097481547,0.09959682273,0.1001003232,0.1709532882,,0.1132123358,2004,1,1
2004-01-08,0,0.2000783085,0.2497475663,0.2434576951,0.2003506316,0.1129153036,0.1071235145,0.09710450424,0.09577887562,0.1686928013,,0.1081570261,2004,1,1
2004-01-09,0,0.2000783085,0.2841883528,0.2770351391,0.2299730688,0.1323586242,0.1296211662,0.1165947202,0.1150325084,0.1779581014,,0.1152352514,2004,1,1
2004-01-12,0,0.2000783085,0.286244009,0.2790393051,0.2317511362,0.133553071,0.1212293803,0.1089747249,0.110956835,0.1727347407,,0.1058902211,2004,1,1
2004-01-13,0,0.2000783085,0.3209154177,0.3128429973,0.2619032501,0.1543025933,0.148366282,0.1309873452,0.131491151,0.1804735917,,0.1180985282,2004,1,1
2004-01-14,0,0.2000783085,0.2841883528,0.2770351391,0.2299730688,0.1323586242,0.1229540822,0.110134559,0.1120516338,0.1729931196,,0.1099315782,2004,1,1
2004-01-15,0,0.2000783085,0.2481972983,0.2419463167,0.1990248825,0.1120647458,0.1158100137,0.1039241983,0.1036876981,0.1718146613,,0.1220426369,2004,1,1
2004-01-16,0,0.2000783085,0.2306261662,0.2248161282,0.1840463141,0.1025677812,0.0986290168,0.09061913878,0.09016227172,0.1677050154,,0.1079205617,2004,1,1
2004-01-20,0,0.2000783085,0.2372589013,0.2312823823,0.1896899845,0.1061219406,0.1033350262,0.09450030431,0.09400670134,0.1693053709,,0.1101246281,2004,1,1
2004-01-21,0,0.2000783085,0.2094749822,0.2041961022,0.1661364326,0.09147726845,0.09537693711,0.08662105489,0.08782349099,0.1642988057,,0.1155854129,2004,1,1
2004-01-22,0,0.2000783085,0.2213865581,0.2158085005,0.1762060526,0.0976778846,0.09462087621,0.08722435692,0.08774680631,0.1663634991,,0.1085140681,2004,1,1
2004-01-23,0,0.2000783085,0.2255395437,0.219857207,0.1797269298,0.09986702911,0.1025618601,0.0940853292,0.09434780556,0.1704869266,,0.1156404159,2004,1,1
2004-01-26,0,0.2000783085,0.2162516307,0.2108025295,0.1718598601,0.0949907198,0.09382727944,0.0850036273,0.09013138763,0.1620378644,,0.1110521945,2004,1,1
2004-01-27,0,0.2000783085,0.241652128,0.2355653619,0.1934350966,0.108496503,0.1138902559,0.1026280623,0.1048963784,0.1721834729,,0.1245740689,2004,1,1
2004-01-28,0,0.2000783085,0.2850702425,0.2778949386,0.2307357362,0.1328705705,0.1394161533,0.1254010085,0.1289824784,0.18338383,,0.1340706677,2004,1,1
2004-01-29,0,0.2000783085,0.2955507154,0.2881129554,0.239814793,0.1390100441,0.1407146629,0.1266232927,0.1280138008,0.1834414358,,0.132743723,2004,1,1
2004-01-30,0,0.2000783085,0.2806479625,0.2735834398,0.2269133501,0.1303106093,0.1228409222,0.1137685323,0.1155684261,0.1819473889,,0.119963923,2004,1,1
2004-02-02,0,0.2000783085,0.2946846185,0.2872685428,0.2390634351,0.1384987792,0.1431479392,0.1276439599,0.1282781764,0.1823218099,,0.1364496084,2004,1,1
2004-02-03,0,0.2000783085,0.3012912695,0.2937098054,0.2447996884,0.1424167195,0.1352195789,0.1230427499,0.1230119659,0.1830149132,,0.1241622582,2004,1,1
2004-02-04,0,0.2000783085,0.316216801,0.3082618874,0.2577994073,0.1514224491,0.1465638182,0.1345390021,0.1313520565,0.1907029263,,0.1247476576,2004,1,1
2004-02-05,0,0.2000783085,0.3117550365,0.3039117317,0.2539074963,0.1487076251,0.1388659973,0.1282964549,0.1261325861,0.1885393831,,0.1184478491,2004,1,1
2004-02-06,0,0.2000783085,0.2617287511,0.2551384038,0.210619158,0.1195593733,0.1213435763,0.1114353385,0.1126345125,0.1801962983,,0.126074613,2004,1,1
2004-02-09,0,0.2000783085,0.2735057975,0.2666202357,0.2207509117,0.126213986,0.1162361723,0.108273762,0.1074334562,0.1798243924,,0.1120847704,2004,1,1
2004-02-10,0,0.2000783085,0.2598985288,0.2533540724,0.2090479984,0.1185362922,0.1125847095,0.1047463508,0.1058045527,0.1781494635,,0.1142914312,2004,1,1
2004-02-11,0,0.2000783085,0.2429030097,0.2367848563,0.1945024506,0.1091756135,0.1179638247,0.105653851,0.1072952613,0.1730616004,,0.1326526774,2004,1,1
2004-02-12,0,0.2000783085,0.2403993102,0.2343439814,0.1923665379,0.1078176778,0.1039520125,0.09681167215,0.09837854339,0.1740581957,,0.1179029504,2004,1,1
2004-02-13,0,0.2000783085,0.2488177848,0.2425512375,0.1995554256,0.1124049279,0.1160769094,0.10728078,0.1086495924,0.1795606768,,0.1270359789,2004,1,1
2004-02-17,0,0.2000783085,0.2432154257,0.2370894334,0.194769099,0.1093454343,0.1128853057,0.1027262162,0.09830152898,0.173922386,,0.1281068837,2004,1,1
2004-02-18,0,0.2000783085,0.2491278386,0.2428535134,0.1998205756,0.1125750396,0.1156889613,0.1063373129,0.1070834633,0.1778461418,,0.1284570125,2004,1,1
2004-02-19,0,0.2000783085,0.2556094109,0.2491725127,0.2053695936,0.1161502566,0.1188387844,0.1100702323,0.1097443822,0.1813672959,,0.126637454,2004,1,1
2004-02-20,0,0.2000783085,0.2629462452,0.2563253724,0.2116648257,0.1202415843,0.1219421306,0.1136200195,0.1137785635,0.1843657033,,0.1280112495,2004,1,1
2004-02-23,0,0.2000783085,0.2705060698,0.2636956883,0.2181667139,0.1245071931,0.1234315554,0.1158702784,0.115742775,0.1867568844,,0.1246746157,2004,1,1
2004-02-24,0,0.2000783085,0.2586757119,0.2521619182,0.2079987788,0.1178543924,0.128755531,0.1202350175,0.1195034613,0.1895760852,,0.1416561724,2004,1,1
2004-02-25,0,0.2000783085,0.2284042033,0.2226499455,0.182158561,0.1013853788,0.1007456453,0.0977977698,0.0985862879,0.1834799745,,0.124093247,2004,1,1
2004-02-26,0,0.2000783085,0.2252207121,0.2195463805,0.1794564439,0.09969846017,0.1030942522,0.09956189197,0.09885765597,0.1841535785,,0.1278480445,2004,1,1
2004-02-27,0,0.2000783085,0.2162516307,0.2108025295,0.1718598601,0.0949907198,0.1005256248,0.09744389553,0.09636455753,0.1839967412,,0.1289163443,2004,1,1
2004-03-01,1,0.2000783085,0.2127070111,0.2073469415,0.1688643803,0.09314832219,0.09752208363,0.09291783377,0.09224558455,0.1775189334,,0.1255908663,2004,1,1
2004-03-02,0,0.2000783085,0.2261768876,0.2204785488,0.1802677211,0.1002042504,0.1081752219,0.1028519866,0.1020159972,0.1836088453,,0.1300104992,2004,1,1
2004-03-03,1,0.2000783085,0.2162516307,0.2108025295,0.1718598601,0.0949907198,0.09754932385,0.09441439087,0.09385618614,0.181300029,,0.1236363516,2004,1,1
2004-03-04,1,0.2000783085,0.2114152778,0.2060876559,0.1677737241,0.09247944625,0.08919221999,0.08755500191,0.08772796501,0.178662784,,0.1138153002,2004,1,1
